市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯
大田区雪谷大塚町,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,3
大田区鵜の木１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,0,1,3,0,2,0,0,1
大田区鵜の木２丁目,20,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,4,6,2,0,1,0,3
大田区鵜の木３丁目,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6,0,0,4,0,0,0,0,0,0,1,1,4,1,0,0,0,3
大田区千鳥１丁目,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,4,1,0,0,0,0,0,1,4,2,1,0,0,0,1
大田区千鳥２丁目,11,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,1,1,0,0,0,0,0,1,3,2,1,0,0,0,1
大田区千鳥３丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,1,3,2,0,0,0,1
大田区南久が原１丁目,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
大田区南久が原２丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0
大田区久が原１丁目,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,3,3,0,0,0,0
大田区久が原２丁目,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,3,0,0,0,0,0,0,3,3,4,1,1,0,0,2
大田区久が原３丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,1,0,0,0,0,1,2,2,0,0,0,0
大田区久が原４丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0
大田区久が原５丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,0,0,0,0,0,3,1,1,0,1,0,0,0
大田区久が原６丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,3
大田区南千束１丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,1
大田区南千束２丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,4,3,0,0,0,1
大田区南千束３丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0
大田区北千束１丁目,22,1,0,1,7,0,3,2,0,2,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,0,0,0,0,2,8,4,1,0,0,3
大田区北千束２丁目,17,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,2,0,0,0,0,0,0,0,1,11,4,0,0,0,7
大田区北千束３丁目,25,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,1,4,6,9,4,2,0,0,3
大田区石川町１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
大田区石川町２丁目,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0
大田区仲池上１丁目,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,1,2,0,0,0,0,0,0,1,3,1,0,0,0,2
大田区仲池上２丁目,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,8,0,4,1,0,0,0,3
大田区東雪谷１丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,1,4,3,0,0,0,1
大田区東雪谷２丁目,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,1,0,0,0,0,0,3,3,7,4,0,0,0,3
大田区東雪谷３丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,5,5,0,0,0,0
大田区東雪谷４丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,4,0,0,0,10
大田区東雪谷５丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,5,1,0,0,0,0,0,0,1,4,3,0,0,0,1
大田区南雪谷１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大田区南雪谷２丁目,21,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,13,0,0,9,0,0,0,0,0,0,3,1,6,4,1,0,0,1
大田区南雪谷３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
大田区南雪谷４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,1
大田区南雪谷５丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,4,1,1,0,0,2
大田区上池台１丁目,38,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,0,0,0,1,0,4,16,7,3,3,0,0,1
大田区上池台２丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,1,3,2,0,0,0,0,2
大田区上池台３丁目,16,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,1,1,0,0,0,0,0,0,3,7,4,1,0,0,2
大田区上池台４丁目,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,11,7,1,1,0,2
大田区上池台５丁目,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,1,0,0,0,0,0,3,3,4,3,1,0,0,0
大田区東糀谷１丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,3,4,2,0,0,0,2
大田区東糀谷２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,3,1,0,0,0,2
大田区東糀谷３丁目,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,5,2,0,0,0,3
大田区東糀谷４丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,2,1,1,0,0,0
大田区東糀谷５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2
大田区東糀谷６丁目,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
大田区西糀谷１丁目,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,1,0,0,0,0,0,1,2,9,7,1,0,0,1
大田区西糀谷２丁目,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20,0,4,10,0,0,0,0,0,0,4,2,7,1,1,0,0,5
大田区西糀谷３丁目,31,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,0,0,2,0,0,0,1,6,8,2,1,0,0,5
大田区西糀谷４丁目,51,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,30,2,0,0,1,0,0,0,6,10,3,3,0,0,4
大田区北糀谷１丁目,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,1,6,8,2,0,0,0,6
大田区北糀谷２丁目,13,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0
大田区羽田旭町,8,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1
大田区羽田１丁目,9,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,2,1,0,0,0,0,1
大田区羽田２丁目,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1
大田区羽田３丁目,14,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,0,0,0,0,0,3,5,2,0,0,0,3
大田区羽田４丁目,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,2,0,0,0,0,0,1,4,5,3,0,1,0,1
大田区羽田５丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0
大田区羽田６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1
大田区本羽田１丁目,26,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,20,0,1,14,0,0,0,0,0,0,3,2,3,1,1,0,0,1
大田区本羽田２丁目,35,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,30,0,2,13,0,0,0,0,0,0,11,4,2,1,1,0,0,0
大田区本羽田３丁目,29,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,24,0,2,18,0,0,0,1,0,0,0,3,2,1,0,0,0,1
大田区羽田空港１丁目,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
大田区羽田空港２丁目,91,0,0,0,15,0,8,6,0,1,0,0,0,0,0,0,0,0,0,57,0,0,4,0,0,0,5,0,7,7,34,19,4,4,1,0,10
大田区羽田空港３丁目,100,0,0,0,14,0,9,5,0,0,1,0,0,0,0,0,0,0,1,65,0,0,3,0,0,0,1,0,4,13,44,20,4,3,0,0,13
大田区萩中１丁目,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,1,0,0,0,0,0,1,3,4,1,1,0,0,2
大田区萩中２丁目,36,1,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,1,0,0,0,0,1,9,3,5,1,2,0,0,2
大田区萩中３丁目,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,15,0,0,0,0,0,0,1,2,10,4,0,0,0,6
大田区東六郷１丁目,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,1,0,0,0,0,0,0,2,5,2,0,0,0,3
大田区東六郷２丁目,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,14,1,0,0,0,0,0,3,2,6,2,1,0,0,3
大田区東六郷３丁目,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,11,1,0,0,0,0,0,0,3,4,2,1,0,0,1
大田区西六郷１丁目,30,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16,1,0,0,0,0,0,1,5,4,1,0,0,0,3
大田区西六郷２丁目,45,0,0,0,3,0,0,2,1,0,2,0,0,0,0,0,1,0,1,34,0,0,15,0,0,0,0,0,0,13,6,6,2,0,0,0,4
大田区西六郷３丁目,13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9,0,1,6,0,0,0,0,0,0,1,1,2,1,0,0,0,1
大田区西六郷４丁目,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,2,15,0,0,1,0,0,0,0,9,5,3,0,0,0,2
大田区南六郷１丁目,28,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,13,0,0,0,0,0,0,0,3,9,1,2,0,0,6
大田区南六郷２丁目,57,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,39,0,2,29,1,0,0,0,0,0,2,5,15,5,6,0,0,4
大田区南六郷３丁目,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,8,0,0,0,0,0,0,0,1,11,4,2,0,0,5
大田区仲六郷１丁目,27,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14,0,0,7,1,0,0,0,0,0,2,4,10,6,0,0,0,4
大田区仲六郷２丁目,52,1,1,0,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,41,0,0,23,1,0,0,0,0,0,7,10,6,1,0,0,0,5
大田区仲六郷３丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,2,5,2,3,1,1,0,0,1
大田区仲六郷４丁目,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1,21,0,0,0,0,0,0,3,5,13,2,6,0,0,5
大田区下丸子１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1
大田区下丸子２丁目,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,7,1,0,0,0,0,0,0,0,5,4,0,0,0,1
大田区下丸子３丁目,19,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,1,2,2,9,5,1,0,0,3
大田区下丸子４丁目,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,0,0,1,0,8,3,2,0,0,3
大田区矢口１丁目,21,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,14,0,2,7,0,0,0,0,0,0,2,3,5,0,0,1,0,4
大田区矢口２丁目,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,3,0,0,0,0,0,4,1,5,1,0,0,0,4
大田区矢口３丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2
大田区東矢口１丁目,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
大田区東矢口２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,3,0,1,0,0,2
大田区東矢口３丁目,17,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,1,2,5,4,0,0,0,1
大田区多摩川１丁目,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1,20,1,0,0,0,0,0,4,4,9,3,1,0,0,5
大田区多摩川２丁目,29,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16,0,3,6,1,0,0,0,0,0,2,4,11,4,2,0,0,5
大田区東蒲田１丁目,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,2,0,1,0,0,0,0,2,6,3,0,0,0,3
大田区東蒲田２丁目,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,11,1,0,2,0,0,0,0,2,3,2,0,0,0,1
大田区南蒲田１丁目,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,0,0,19,0,0,0,0,0,0,0,5,8,0,2,2,0,4
大田区南蒲田２丁目,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,12,1,0,0,0,0,0,6,6,5,2,1,0,0,2
大田区南蒲田３丁目,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,3,5,4,0,0,0,1
大田区西蒲田１丁目,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,3,1,0,0,0,2
大田区西蒲田２丁目,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,7,0,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,1
大田区西蒲田３丁目,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,5,2,0,0,0,3
大田区西蒲田４丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,1,0,0,0,0,0,3,3,4,0,0,0,0,4
大田区西蒲田５丁目,42,0,0,0,5,0,1,3,0,1,0,0,0,0,0,0,0,0,0,29,0,0,25,0,0,0,0,0,0,0,4,8,3,3,0,0,2
大田区西蒲田６丁目,23,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,1,0,0,0,0,1,0,2,7,2,0,1,0,4
大田区西蒲田７丁目,251,3,2,1,28,0,14,11,1,2,3,0,0,0,3,0,0,0,0,177,0,1,80,1,0,0,0,1,0,63,31,40,8,7,2,0,23
大田区西蒲田８丁目,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,1,0,0,0,0,1,5,13,4,1,0,0,0,3
大田区蒲田１丁目,48,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,32,0,3,21,0,0,0,0,0,0,5,3,13,7,1,0,0,5
大田区蒲田２丁目,48,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,2,33,0,0,24,3,0,0,0,0,0,3,3,11,6,0,0,0,5
大田区蒲田３丁目,20,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,0,1,8,0,0,1,0,0,0,1,2,5,0,1,0,0,4
大田区蒲田４丁目,79,3,2,1,11,0,7,2,2,0,3,1,0,0,0,1,0,0,1,52,0,0,28,0,0,0,0,0,1,12,11,10,4,1,0,0,5
大田区蒲田５丁目,350,3,1,2,33,0,21,12,0,0,1,0,0,1,0,0,0,0,0,270,0,2,165,1,0,0,0,0,5,50,47,43,5,7,3,0,28
大田区蒲田本町１丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,6,0,0,0,0,0,1,0,2,4,2,0,0,0,2
大田区蒲田本町２丁目,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,14,0,2,6,0,0,0,0,0,0,1,5,8,0,2,0,0,6
大田区新蒲田１丁目,24,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,10,0,0,0,0,0,0,0,5,5,3,1,0,0,1
大田区新蒲田２丁目,15,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,2,1,7,5,0,0,0,2
大田区新蒲田３丁目,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,1,3,1,0,0,0,2
大田区城南島２丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
大田区城南島４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
大田区城南島５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
大田区城南島７丁目,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大田区東海１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
大田区東海２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
大田区東海３丁目,12,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,5,4,0,0,1,0,3
大田区東海４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大田区東海５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
大田区東海６丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
大田区令和島１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
大田区計,4370,35,11,24,318,0,172,116,18,12,65,1,2,3,4,21,4,1,29,2913,3,75,1565,86,10,15,10,3,36,465,645,1039,384,124,22,0,509
世田谷区池尻１丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,1,0,0,0,0,0,0,1,3,2,0,0,0,1
世田谷区池尻２丁目,21,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,5,1,5,1,1,0,0,3
世田谷区池尻３丁目,63,1,0,1,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,44,0,0,23,1,0,1,2,0,0,7,10,14,3,3,0,0,8
世田谷区池尻４丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,6,0,0,0,0,0,0,0,1,8,3,1,0,0,4
世田谷区三宿１丁目,13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,4,0,0,0,0,0,0,1,5,1,0,1,0,0,0
世田谷区三宿２丁目,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,15,0,0,13,0,0,0,0,0,0,0,2,4,2,0,0,0,2
世田谷区太子堂１丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,1,0,0,2,0,7,3,0,0,0,4
世田谷区太子堂２丁目,65,0,0,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,40,0,1,29,0,0,0,1,0,0,4,5,20,2,3,0,0,15
世田谷区太子堂３丁目,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,2
世田谷区太子堂４丁目,98,0,0,0,8,0,4,4,0,0,3,0,0,0,1,0,0,0,2,69,0,1,28,0,0,0,0,0,0,28,12,18,4,2,0,0,12
世田谷区太子堂５丁目,26,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,2,12,0,0,8,0,1,0,0,0,0,0,3,10,6,0,0,0,4
世田谷区三軒茶屋１丁目,63,1,1,0,6,0,4,2,0,0,1,0,0,0,1,0,0,0,0,29,0,0,18,2,0,0,1,0,0,3,5,26,6,2,0,0,18
世田谷区三軒茶屋２丁目,94,2,0,2,13,0,6,6,0,1,3,0,0,0,3,0,0,0,0,50,0,1,32,0,0,0,0,0,1,6,10,26,4,3,1,0,18
世田谷区若林１丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,4,4,2,0,0,0,2
世田谷区若林２丁目,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,5,0,0,0,0,0,0,0,1,4,3,0,0,0,1
世田谷区若林３丁目,21,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,1,0,0,12,0,0,11,0,0,0,0,0,0,0,1,5,4,0,0,0,1
世田谷区若林４丁目,18,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,1,2,5,1,1,0,0,3
世田谷区若林５丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,6,1,0,0,0,5
世田谷区世田谷１丁目,28,1,0,1,4,0,3,0,1,0,2,0,0,0,0,1,0,0,1,14,0,0,8,0,0,0,0,0,1,0,5,7,2,0,0,0,5
世田谷区世田谷２丁目,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,4,0,0,0,0,0,0,2,3,1,0,0,0,0,1
世田谷区世田谷３丁目,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,3,1,1,0,0,0,0
世田谷区世田谷４丁目,17,0,0,0,3,0,1,2,0,0,1,0,0,0,0,1,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3
世田谷区桜１丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0
世田谷区桜２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,4
世田谷区桜３丁目,15,0,0,0,2,0,2,0,0,0,2,0,0,0,0,1,1,0,0,6,0,0,3,0,1,0,0,0,0,0,2,5,1,2,0,0,2
世田谷区弦巻１丁目,16,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,8,2,0,0,0,6
世田谷区弦巻２丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,1,0,0,0,0,0,1,5,2,0,0,0,3
世田谷区弦巻３丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,3,1,1,0,0,1
